Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
2004,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,62.08,Mt
2004,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,35.21,Mt
2004,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,18.24,Mt
2004,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,FALSE,15.30,Mt
2004,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,1.67,Mt
2004,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",,TRUE,36.09,Mt
2004,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Mining and Extraction,FALSE,5.85,Mt
2004,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",In-situ,FALSE,11.32,Mt
2004,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,18.92,Mt
2004,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,10.43,Mt
2004,Canada,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,24.41,Mt
2004,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,23.17,Mt
2004,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,1.24,Mt
2004,Canada,16,Electricity,,,,FALSE,118.99,Mt
2004,Canada,17,Transport,,,,TRUE,156.10,Mt
2004,Canada,18,Transport,Passenger Transport,,,TRUE,88.93,Mt
2004,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,81.11,Mt
2004,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,7.82,Mt
2004,Canada,21,Transport,Freight Transport,,,TRUE,55.53,Mt
2004,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,50.34,Mt
2004,Canada,23,Transport,Freight Transport,Aviation and Marine,,FALSE,5.18,Mt
2004,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,11.65,Mt
2004,Canada,25,Heavy Industry,,,,TRUE,92.17,Mt
2004,Canada,26,Heavy Industry,Mining,,,FALSE,6.99,Mt
2004,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,14.13,Mt
2004,Canada,28,Heavy Industry,Pulp and Paper,,,FALSE,10.63,Mt
2004,Canada,29,Heavy Industry,Iron and Steel,,,FALSE,17.38,Mt
2004,Canada,30,Heavy Industry,Cement,,,FALSE,13.03,Mt
2004,Canada,31,Heavy Industry,Lime and Gypsum,,,FALSE,3.46,Mt
2004,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,26.55,Mt
2004,Canada,33,Buildings,,,,TRUE,87.58,Mt
2004,Canada,34,Buildings,Service Industry,,,FALSE,43.20,Mt
2004,Canada,35,Buildings,Residential,,,FALSE,44.38,Mt
2004,Canada,36,Agriculture,,,,TRUE,65.93,Mt
2004,Canada,37,Agriculture,On Farm Fuel Use,,,FALSE,12.31,Mt
2004,Canada,38,Agriculture,Crop Production,,,FALSE,12.10,Mt
2004,Canada,39,Agriculture,Animal Production,,,FALSE,41.53,Mt
2004,Canada,40,Waste,,,,TRUE,28.30,Mt
2004,Canada,41,Waste,Solid Waste,,,FALSE,26.04,Mt
2004,Canada,42,Waste,Wastewater,,,FALSE,1.90,Mt
2004,Canada,43,Waste,Waste Incineration,,,FALSE,0.35,Mt
2004,Canada,44,Coal Production,,,,FALSE,2.81,Mt
2004,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,25.09,Mt
2004,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,17.27,Mt
2004,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,6.34,Mt
2004,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,1.48,Mt
2004,Manitoba,0,Provincial Inventory Total,,,,TRUE,20.89,Mt
2004,Manitoba,1,Oil and Gas,,,,TRUE,0.80,Mt
2004,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.78,Mt
2004,Manitoba,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.01,Mt
2004,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.31,Mt
2004,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.31,Mt
2004,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.45,Mt
2004,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.02,Mt
2004,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.02,Mt
2004,Manitoba,16,Electricity,,,,FALSE,0.61,Mt
2004,Manitoba,17,Transport,,,,TRUE,5.82,Mt
2004,Manitoba,18,Transport,Passenger Transport,,,TRUE,3.36,Mt
2004,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.88,Mt
2004,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.49,Mt
2004,Manitoba,21,Transport,Freight Transport,,,TRUE,2.10,Mt
2004,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,2.01,Mt
2004,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.09,Mt
2004,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.36,Mt
2004,Manitoba,25,Heavy Industry,,,,TRUE,1.42,Mt
2004,Manitoba,26,Heavy Industry,Mining,,,FALSE,0.13,Mt
2004,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.18,Mt
2004,Manitoba,28,Heavy Industry,Pulp and Paper,,,FALSE,0.15,Mt
2004,Manitoba,29,Heavy Industry,Iron and Steel,,,FALSE,0.05,Mt
2004,Manitoba,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2004,Manitoba,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.13,Mt
2004,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.78,Mt
2004,Manitoba,33,Buildings,,,,TRUE,2.91,Mt
2004,Manitoba,34,Buildings,Service Industry,,,FALSE,1.70,Mt
2004,Manitoba,35,Buildings,Residential,,,FALSE,1.21,Mt
2004,Manitoba,36,Agriculture,,,,TRUE,7.25,Mt
2004,Manitoba,37,Agriculture,On Farm Fuel Use,,,FALSE,1.23,Mt
2004,Manitoba,38,Agriculture,Crop Production,,,FALSE,1.94,Mt
2004,Manitoba,39,Agriculture,Animal Production,,,FALSE,4.08,Mt
2004,Manitoba,40,Waste,,,,TRUE,1.37,Mt
2004,Manitoba,41,Waste,Solid Waste,,,FALSE,1.29,Mt
2004,Manitoba,42,Waste,Wastewater,,,FALSE,0.08,Mt
2004,Manitoba,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2004,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.71,Mt
2004,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.47,Mt
2004,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.22,Mt
2004,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.01,Mt
2004,New Brunswick,0,Provincial Inventory Total,,,,TRUE,21.71,Mt
2004,New Brunswick,1,Oil and Gas,,,,TRUE,2.73,Mt
2004,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.01,Mt
2004,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.00,Mt
2004,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
2004,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
2004,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.01,Mt
2004,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,2.72,Mt
2004,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,2.71,Mt
2004,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.00,Mt
2004,New Brunswick,16,Electricity,,,,FALSE,9.11,Mt
2004,New Brunswick,17,Transport,,,,TRUE,4.58,Mt
2004,New Brunswick,18,Transport,Passenger Transport,,,TRUE,2.17,Mt
2004,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.02,Mt
2004,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.15,Mt
2004,New Brunswick,21,Transport,Freight Transport,,,TRUE,1.88,Mt
2004,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.65,Mt
2004,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.23,Mt
2004,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.53,Mt
2004,New Brunswick,25,Heavy Industry,,,,TRUE,1.53,Mt
2004,New Brunswick,26,Heavy Industry,Mining,,,FALSE,0.25,Mt
2004,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.06,Mt
2004,New Brunswick,28,Heavy Industry,Pulp and Paper,,,FALSE,0.91,Mt
2004,New Brunswick,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2004,New Brunswick,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2004,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.13,Mt
2004,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.17,Mt
2004,New Brunswick,33,Buildings,,,,TRUE,1.65,Mt
2004,New Brunswick,34,Buildings,Service Industry,,,FALSE,0.89,Mt
2004,New Brunswick,35,Buildings,Residential,,,FALSE,0.76,Mt
2004,New Brunswick,36,Agriculture,,,,TRUE,0.59,Mt
2004,New Brunswick,37,Agriculture,On Farm Fuel Use,,,FALSE,0.10,Mt
2004,New Brunswick,38,Agriculture,Crop Production,,,FALSE,0.20,Mt
2004,New Brunswick,39,Agriculture,Animal Production,,,FALSE,0.29,Mt
2004,New Brunswick,40,Waste,,,,TRUE,0.94,Mt
2004,New Brunswick,41,Waste,Solid Waste,,,FALSE,0.90,Mt
2004,New Brunswick,42,Waste,Wastewater,,,FALSE,0.05,Mt
2004,New Brunswick,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2004,New Brunswick,44,Coal Production,,,,FALSE,0.00,Mt
2004,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.57,Mt
2004,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.42,Mt
2004,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.07,Mt
2004,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.09,Mt
2004,Newfoundland and Labrador,0,Provincial Inventory Total,,,,TRUE,11.04,Mt
2004,Newfoundland and Labrador,1,Oil and Gas,,,,TRUE,2.70,Mt
2004,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,1.50,Mt
2004,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,1.50,Mt
2004,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,1.50,Mt
2004,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.00,Mt
2004,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.20,Mt
2004,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.20,Mt
2004,Newfoundland and Labrador,16,Electricity,,,,FALSE,1.29,Mt
2004,Newfoundland and Labrador,17,Transport,,,,TRUE,3.52,Mt
2004,Newfoundland and Labrador,18,Transport,Passenger Transport,,,TRUE,1.52,Mt
2004,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.18,Mt
2004,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.34,Mt
2004,Newfoundland and Labrador,21,Transport,Freight Transport,,,TRUE,1.78,Mt
2004,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.81,Mt
2004,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.97,Mt
2004,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.21,Mt
2004,Newfoundland and Labrador,25,Heavy Industry,,,,TRUE,1.43,Mt
2004,Newfoundland and Labrador,26,Heavy Industry,Mining,,,FALSE,1.14,Mt
2004,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2004,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,FALSE,0.28,Mt
2004,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2004,Newfoundland and Labrador,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2004,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
2004,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.00,Mt
2004,Newfoundland and Labrador,33,Buildings,,,,TRUE,1.12,Mt
2004,Newfoundland and Labrador,34,Buildings,Service Industry,,,FALSE,0.64,Mt
2004,Newfoundland and Labrador,35,Buildings,Residential,,,FALSE,0.48,Mt
2004,Newfoundland and Labrador,36,Agriculture,,,,TRUE,0.08,Mt
2004,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,FALSE,0.02,Mt
2004,Newfoundland and Labrador,38,Agriculture,Crop Production,,,FALSE,0.01,Mt
2004,Newfoundland and Labrador,39,Agriculture,Animal Production,,,FALSE,0.05,Mt
2004,Newfoundland and Labrador,40,Waste,,,,TRUE,0.71,Mt
2004,Newfoundland and Labrador,41,Waste,Solid Waste,,,FALSE,0.67,Mt
2004,Newfoundland and Labrador,42,Waste,Wastewater,,,FALSE,0.03,Mt
2004,Newfoundland and Labrador,43,Waste,Waste Incineration,,,FALSE,0.02,Mt
2004,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.18,Mt
2004,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.05,Mt
2004,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.10,Mt
2004,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.03,Mt
2004,Northwest Territories,0,Territorial Inventory Total,,,,TRUE,1.41,Mt
2004,Northwest Territories,1,Oil and Gas,,,,TRUE,0.32,Mt
2004,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.32,Mt
2004,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.15,Mt
2004,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.17,Mt
2004,Northwest Territories,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
2004,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.17,Mt
2004,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.01,Mt
2004,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.00,Mt
2004,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.00,Mt
2004,Northwest Territories,16,Electricity,,,,FALSE,0.06,Mt
2004,Northwest Territories,17,Transport,,,,TRUE,0.50,Mt
2004,Northwest Territories,18,Transport,Passenger Transport,,,TRUE,0.23,Mt
2004,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,0.08,Mt
2004,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.15,Mt
2004,Northwest Territories,21,Transport,Freight Transport,,,TRUE,0.25,Mt
2004,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.19,Mt
2004,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.06,Mt
2004,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.02,Mt
2004,Northwest Territories,25,Heavy Industry,,,,TRUE,0.21,Mt
2004,Northwest Territories,26,Heavy Industry,Mining,,,FALSE,0.21,Mt
2004,Northwest Territories,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2004,Northwest Territories,28,Heavy Industry,Pulp and Paper,,,FALSE,0.00,Mt
2004,Northwest Territories,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2004,Northwest Territories,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2004,Northwest Territories,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
2004,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.00,Mt
2004,Northwest Territories,33,Buildings,,,,TRUE,0.27,Mt
2004,Northwest Territories,34,Buildings,Service Industry,,,FALSE,0.16,Mt
2004,Northwest Territories,35,Buildings,Residential,,,FALSE,0.11,Mt
2004,Northwest Territories,36,Agriculture,,,,TRUE,0.00,Mt
2004,Northwest Territories,37,Agriculture,On Farm Fuel Use,,,FALSE,0.00,Mt
2004,Northwest Territories,40,Waste,,,,TRUE,0.04,Mt
2004,Northwest Territories,41,Waste,Solid Waste,,,FALSE,0.04,Mt
2004,Northwest Territories,42,Waste,Wastewater,,,FALSE,0.00,Mt
2004,Northwest Territories,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2004,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.01,Mt
2004,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.00,Mt
2004,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.00,Mt
2004,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.00,Mt
2004,Nova Scotia,0,Provincial Inventory Total,,,,TRUE,23.76,Mt
2004,Nova Scotia,1,Oil and Gas,,,,TRUE,1.29,Mt
2004,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.57,Mt
2004,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.53,Mt
2004,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
2004,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.00,Mt
2004,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.04,Mt
2004,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.72,Mt
2004,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.72,Mt
2004,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.00,Mt
2004,Nova Scotia,16,Electricity,,,,FALSE,11.00,Mt
2004,Nova Scotia,17,Transport,,,,TRUE,5.40,Mt
2004,Nova Scotia,18,Transport,Passenger Transport,,,TRUE,2.91,Mt
2004,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.62,Mt
2004,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.28,Mt
2004,Nova Scotia,21,Transport,Freight Transport,,,TRUE,2.17,Mt
2004,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.52,Mt
2004,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.65,Mt
2004,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.32,Mt
2004,Nova Scotia,25,Heavy Industry,,,,TRUE,0.86,Mt
2004,Nova Scotia,26,Heavy Industry,Mining,,,FALSE,0.18,Mt
2004,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2004,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,FALSE,0.28,Mt
2004,Nova Scotia,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2004,Nova Scotia,30,Heavy Industry,Cement,,,FALSE,0.35,Mt
2004,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
2004,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.05,Mt
2004,Nova Scotia,33,Buildings,,,,TRUE,2.97,Mt
2004,Nova Scotia,34,Buildings,Service Industry,,,FALSE,1.49,Mt
2004,Nova Scotia,35,Buildings,Residential,,,FALSE,1.48,Mt
2004,Nova Scotia,36,Agriculture,,,,TRUE,0.55,Mt
2004,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,FALSE,0.15,Mt
2004,Nova Scotia,38,Agriculture,Crop Production,,,FALSE,0.05,Mt
2004,Nova Scotia,39,Agriculture,Animal Production,,,FALSE,0.35,Mt
2004,Nova Scotia,40,Waste,,,,TRUE,0.84,Mt
2004,Nova Scotia,41,Waste,Solid Waste,,,FALSE,0.78,Mt
2004,Nova Scotia,42,Waste,Wastewater,,,FALSE,0.06,Mt
2004,Nova Scotia,44,Coal Production,,,,FALSE,0.37,Mt
2004,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.49,Mt
2004,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.33,Mt
2004,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.12,Mt
2004,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.04,Mt
2004,Nunavut,0,Territorial Inventory Total,,,,TRUE,0.76,Mt
2004,Nunavut,16,Electricity,,,,FALSE,0.14,Mt
2004,Nunavut,17,Transport,,,,TRUE,0.47,Mt
2004,Nunavut,18,Transport,Passenger Transport,,,TRUE,0.14,Mt
2004,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,0.02,Mt
2004,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.12,Mt
2004,Nunavut,21,Transport,Freight Transport,,,TRUE,0.31,Mt
2004,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.16,Mt
2004,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.15,Mt
2004,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.03,Mt
2004,Nunavut,25,Heavy Industry,,,,TRUE,0.09,Mt
2004,Nunavut,26,Heavy Industry,Mining,,,FALSE,0.09,Mt
2004,Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2004,Nunavut,28,Heavy Industry,Pulp and Paper,,,FALSE,0.00,Mt
2004,Nunavut,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2004,Nunavut,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2004,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.00,Mt
2004,Nunavut,33,Buildings,,,,TRUE,0.02,Mt
2004,Nunavut,34,Buildings,Service Industry,,,FALSE,0.02,Mt
2004,Nunavut,35,Buildings,Residential,,,FALSE,0.00,Mt
2004,Nunavut,40,Waste,,,,TRUE,0.03,Mt
2004,Nunavut,41,Waste,Solid Waste,,,FALSE,0.02,Mt
2004,Nunavut,42,Waste,Wastewater,,,FALSE,0.00,Mt
2004,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.01,Mt
2004,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.01,Mt
2004,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.00,Mt
2004,Ontario,0,Provincial Inventory Total,,,,TRUE,203.78,Mt
2004,Ontario,1,Oil and Gas,,,,TRUE,11.90,Mt
2004,Ontario,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,3.06,Mt
2004,Ontario,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.44,Mt
2004,Ontario,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.03,Mt
2004,Ontario,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.03,Mt
